"id","person_id","email","password_hash","is_superadmin","is_locked","status","expired_at","created_at","updated_at","deleted_at","deleted_reason"
"780ef0e3-e3fb-460d-962e-6134590ad80a","fae1db39-26da-43d6-a2ce-d4cf04fda48a","test_da545c21@test.local","$2b$12$3gLjuao4oXQ0pM4vA/jrW.Rg2vn9xgPsEHvpr2Vzwyuj8O/2r2c..","false","false","ativo",,"2026-01-08 20:53:48.523136+00","2026-01-08 20:53:48.523136+00",,
"782d5848-a767-4e06-8335-0a20f8f9760f","94872ddd-2834-45ab-a8ef-15bc4a925209","test_12a8f5ed@test.local","$2b$12$dkIxszEDkHJRIBYr0X8ViOonHUtbxBVLXuQqcN4oGtRXjA8scXFxW","false","false","ativo",,"2026-01-08 20:53:29.763751+00","2026-01-08 20:53:29.763751+00",,
"78a2e8c1-f677-4691-99e1-dc8f76f9e781","a310d7bc-9250-4921-8bba-2ffe655032ce","test_5e364c9d@test.local","$2b$12$fe3eu27FYhHHQI6J1rUCROtC1c5xGijNC2LVe6PSGfvhwij0Dv5CC","false","false","ativo",,"2026-01-08 21:18:41.018138+00","2026-01-08 21:18:41.018138+00",,
"7973f035-56c3-47c3-aad9-3f7846e65dd9","7fe87bf4-ef67-4cf5-b754-cad352e5c457","test_a15bb295@test.local","$2b$12$fN25F/7K/Hu.o6LDRH8dgefXN19/Y1CF9lgX45yxoJRthkaVd5jW2","false","false","ativo",,"2026-01-08 21:18:30.564316+00","2026-01-08 21:18:30.564316+00",,
"79bba465-ddee-4595-b260-cb001c5a1c0d","e2dac930-12d2-4d6a-89f8-ac83f2127f92","e2e_invite_1768016834103_a2esyh@teste.com",,"false","false","inativo",,"2026-01-10 03:47:14.795989+00","2026-01-10 03:47:14.795989+00",,
"7b082d58-b277-4f7e-b205-23e061ba2adf","59974443-a065-4a41-bbc9-6e2fd32529c2","test_306be944@test.local","$2b$12$tnNm6fZ60Fova6q97QZrbOaT9G5HZB6L60NLOnewtHS6GQEFeS3Ly","false","false","ativo",,"2026-01-08 22:11:08.64096+00","2026-01-08 22:11:08.64096+00",,
"7be92f97-b4c8-4171-ade2-8c3c28f432aa","0383029b-22c7-4f28-9785-d453e0dfd4ee","test_bfe3b7d8@test.local","$2b$12$nloiMYssI3meUhdUM9UyI.gjGS5kzz78dvP.HogAWuqC9eTTu1Uyy","false","false","ativo",,"2026-01-08 22:10:35.4131+00","2026-01-08 22:10:35.4131+00",,
"7c5b8f9d-4149-489b-b483-db057c331504","7a747007-bbc3-4e9c-9eda-f71746b69fa0","e2e_invite_1768016556692_jrzi52@teste.com",,"false","false","inativo",,"2026-01-10 03:42:37.264536+00","2026-01-10 03:42:37.264536+00",,
"7c8c6cbc-0f22-475e-901b-4a1117e287c3","167b1550-ac88-4ebc-b90e-383f89dbd99f","test_900dc0d0@test.local","$2b$12$zFKJAdDb14hJ5d5MR5CaoOcwXCYQtn9HPKF6N6QocxSQMkwHThHDi","false","false","ativo",,"2026-01-08 21:32:23.442743+00","2026-01-08 21:32:23.442743+00",,
"7cf8f624-77bb-42fa-9b90-f7c8aade5227","98357012-39e9-47ab-844a-ddb92aadff60","test_637fe7d9@test.local","$2b$12$nx3RJBu51Syu2506OmFhKeiCYFR0cVoiiVmQRpo7ob.ECLt0EAO2y","false","false","ativo",,"2026-01-08 20:51:17.506579+00","2026-01-08 20:51:17.506579+00",,
"7d3c8c65-d16c-4403-97cd-07eb06217b63","f120a958-9ca0-43af-90a9-c43dd5343551","test_3acb5769@test.local","$2b$12$xCDc3RGDfY7kmQQShaHHwOXyINzeD1yrFzzppck7Dkvs5JB0lTEkS","false","false","ativo",,"2026-01-08 21:30:14.596209+00","2026-01-08 21:30:14.596209+00",,
"7de3c05a-d3c9-44d9-856a-02d6252468f6","f5e5ba4e-a3e5-479c-99be-972f527c46c5","test_49ad3f96@test.local","$2b$12$hrIPtVZipslvBnPKDeTEVOxv3b4P/GAE4vN/M273GgVkYRC/Z0ZEm","false","false","ativo",,"2026-01-08 23:25:35.927812+00","2026-01-08 23:25:35.927812+00",,
"7e04309d-0152-4b66-9169-da77e4daaa4a","5bb40214-d558-4c96-9e76-16a11d97b983","test_9526475a@test.local","$2b$12$eobIY4dbkfsyT31xX4kkFejHfV2ksB5r1xdHeI3YJPZ5FzILvcAVu","false","false","ativo",,"2026-01-08 23:24:52.470302+00","2026-01-08 23:24:52.470302+00",,
"7e121019-ddec-4fbd-b2bb-50e582655ffa","b6612e45-1252-4615-a22a-c3001316e397","test_9d356c96@test.local","$2b$12$NwR.yhQUTR4UYJG7EeomIuejtvf82.KB.kiK/BYZjL/Z8iEzZ636y","false","false","ativo",,"2026-01-08 21:30:16.860024+00","2026-01-08 21:30:16.860024+00",,
"7e961851-97f5-4d17-b827-bce0044070eb","fdfc7315-685f-48da-a076-9de98fcd5235","test_322a67d7@test.local","$2b$12$PFRBF7V6yZAx9cwXD8wDKOlkktmx5VUsm2kSW/rIQngnl.P01xSua","false","false","ativo",,"2026-01-08 21:32:10.170461+00","2026-01-08 21:32:10.170461+00",,
"7f366a68-25aa-4f83-9a67-e8ebc0b357ff","46926909-a498-4f3c-8831-a80d8ec008ed","stats.test.1767935026750@example.com",,"false","false","inativo",,"2026-01-09 05:03:46.815725+00","2026-01-09 05:03:46.815725+00",,
"7f4e5042-6afb-49f0-bf82-3783baf8b33a","f8e269b2-28d6-42e2-b511-e1478d917535","test_a4b4246d@test.local","$2b$12$mSQCGLSvN.BU0TJ1IEcqFeI9aSzdV.cfXIdYXkHsqpUWDr/Ferodi","false","false","ativo",,"2026-01-08 23:25:02.350258+00","2026-01-08 23:25:02.350258+00",,
"7f77e5c8-2ef3-4d0e-a2c8-1653e7c278c6","c038f5d7-3618-42b6-b07d-dad146f428ae","test_93bb7385@test.local","$2b$12$DLTMZJ4HBPTDXl7yaNJp8uWOYmPREFhQoS52lrMQVJQywjytMzlCq","false","false","ativo",,"2026-01-08 21:30:24.639246+00","2026-01-08 21:30:24.639246+00",,
"7fdffc2b-2574-496e-af31-ca4e45961cfe","1149fa77-c0d1-4b01-97b8-26a27237a442","test_50e8bfe7@test.local","$2b$12$wvBNQEBP1/sFQiqGBpa1COdqgqMaYkFQwvghhkx6yiLvq1e5YvENu","false","false","ativo",,"2026-01-08 22:10:42.12512+00","2026-01-08 22:10:42.12512+00",,
"802bfe43-3bc8-4df6-b734-ec9430ae4196","b1311341-ef79-4d1d-94a2-efe23ef71e73","test_fb96ec19@test.local","$2b$12$eARgXXmkOicRvk0OzbKpXOLIvFrqddoiOVU4tKcvBuahm/NVfyfQK","false","false","ativo",,"2026-01-08 23:24:49.206351+00","2026-01-08 23:24:49.206351+00",,
"821c36d4-036b-4462-81d3-fe55b0f33ebe","c7bedc9b-48fe-4fcb-86fb-dc677e1c45ec","test_4fde909c@test.local","$2b$12$ujbCAojgpEd.azTOcNJoPuMU//Tyfkxxf7wOXKcGsmEn4mZFpzrOC","false","false","ativo",,"2026-01-08 21:08:03.713917+00","2026-01-08 21:08:03.713917+00",,
"82985643-f1b8-436d-865c-38c8eca04409","b8417c0f-e477-40c5-9430-259f1a799f20","test_f11cb624@test.local","$2b$12$vXIe5k5iti3gLN0FGPhOM.8hOgYEJNvuqTSfjSO/MTo/ehBvjDHES","false","false","ativo",,"2026-01-08 21:23:33.510465+00","2026-01-08 21:23:33.510465+00",,
"82b1710c-388e-4698-be2f-eafaf495de06","47448a93-4f58-4b64-90c1-94b8dc1a744b","test_ef9cb7c4@test.local","$2b$12$qYF6yGBf2ii6x23hegb2w.fQIttFjLJYLzEtcaltP3eCtfCWgnM1W","false","false","ativo",,"2026-01-08 21:23:39.898423+00","2026-01-08 21:23:39.898423+00",,
"83302f3f-73bc-4236-b2b5-3e0c8a187148","10d6fe92-2b35-4dd2-8233-bd95412f84b0","test_ae61701f@test.local","$2b$12$jUryidH7fVy62KLGsF.UoulEiztc7pAVFdK8T9GNgIXbpVEY.zkRi","false","false","ativo",,"2026-01-08 23:12:54.074936+00","2026-01-08 23:12:54.074936+00",,
"837dc839-d71d-45ad-8a67-090a26cbbcd7","72fca564-11c1-467e-86c8-f6973ad4d8d5","test_d60f6ad1@test.local","$2b$12$alPvaZEWY.Ds2X4sP89bM.3om5K0GmJ6ekA4y22Xqk24478YkN7Iq","false","false","ativo",,"2026-01-08 19:57:31.220922+00","2026-01-08 19:57:31.220922+00",,
"839a5361-6778-4272-80af-92390cdc0e82","ae26e207-c932-4b82-8750-8b4499f9ca1e","test_a44c019a@test.local","$2b$12$54LhYfDlkGDz8udk2Kk7z.Ax5aguMurUgkKLFjPRtf/rEjytadHAq","false","false","ativo",,"2026-01-08 21:13:15.504118+00","2026-01-08 21:13:15.504118+00",,
"83edddc3-95d5-42b6-8ceb-ddc72a40de6c","edb2573a-9fd7-4db2-bdc0-ccc9bf8f53e9","test_cddb31c1@test.local","$2b$12$2Q1kFrVn9TVNNnmOoZIB9e/xACigrYff6trAgmjPLOP5a.zm8FDQ6","false","false","ativo",,"2026-01-08 22:00:13.87661+00","2026-01-08 22:00:13.87661+00",,
"83f49ae1-92c6-4440-87cd-d87a88e986c9","ed02e182-9dfe-4928-bad4-2a454046ce21","test_9b2df607@test.local","$2b$12$qtGzVcwT.Yss2Bz0HUQQi.Krp1Hb/2nTlPqVXZEVgoL6zk7L8rqq6","false","false","ativo",,"2026-01-08 21:59:48.891684+00","2026-01-08 21:59:48.891684+00",,
"8434cc96-367b-439d-8a3e-9c6444575bef","bd817487-ab18-40fe-90f9-952512a8804e","test_87309fe3@test.local","$2b$12$Tn3e1J40FU0aKe2dTfnBauY.L9YJAcImLt7JxTWraPabac1kaZeN2","false","false","ativo",,"2026-01-08 21:23:48.226191+00","2026-01-08 21:23:48.226191+00",,
"84722ed5-34c1-4d16-9c3d-1905eb76315e","72766ff0-7b56-4215-a6e2-cae47d5dd1e2","test_a15e647e@test.local","$2b$12$A6OjNT1vZ3pKnkl/kBgkT.CspdiJo5UaKm3qvq6pRWxyejkUGuQ4e","false","false","ativo",,"2026-01-08 21:31:35.749817+00","2026-01-08 21:31:35.749817+00",,
"86177184-5d72-4f66-9e88-cb81a4ea1e5a","22257de2-9fad-4917-9d8f-4ef2a86fd57d","test_12e18481@test.local","$2b$12$RHW.vH3rcMIz8qcaOpWDSOAvcjoUTid9GWFPuYQoiUQEAeuLIN.Wu","false","false","ativo",,"2026-01-08 19:59:20.744638+00","2026-01-08 19:59:20.744638+00",,
"86a18b10-c4fc-46fb-8803-3aeff40a3e4d","34e4e624-0299-41cd-b577-3f8a5b4b2487","e2e_invite_1768017077878_qym6nl@teste.com",,"false","false","inativo",,"2026-01-10 03:51:18.499939+00","2026-01-10 03:51:18.499939+00",,
"87156393-064a-40ac-858f-48eda09d480d","c03a4b89-7b1c-4e30-97fa-9342039fdff5","test_9c4b72eb@test.local","$2b$12$bkWVRYov8UuW0gJtnRmAzujVf271B6oZ/WHapIiwDlUy/RU3e3goq","false","false","ativo",,"2026-01-08 21:13:12.935407+00","2026-01-08 21:13:12.935407+00",,
"88445977-b10b-45b4-9018-4eb4e3d66c64","c54acf92-627c-4de1-b809-106394d2559f","test_c82f16cf@test.local","$2b$12$C91OrNE.nYwF3aJv3O9CTew0nXVcKHd7nMo6ljhHkSsQasG71tQt6","false","false","ativo",,"2026-01-08 22:00:23.069558+00","2026-01-08 22:00:23.069558+00",,
"88502693-f697-4546-8062-db96b0988f6f","6bc069a3-031f-4f5a-85f8-158e65979cc4","test_3f62d6a6@test.local","$2b$12$Iz29k4tmjj1IcvLh1gWCtuEiH32Vm4WFv3j92wpM2Lr0/6dgUhOdy","false","false","ativo",,"2026-01-08 21:12:40.386043+00","2026-01-08 21:12:40.386043+00",,
"8892a97c-40f7-47ee-b81f-5c3a27186142","dc918a66-3237-423b-849e-78f66a04c39d","test_69157041@test.local","$2b$12$NcU/l/bROdZLu1PUArMDxOYuof4i8z676m4JoxYOx1gVvlajr9kQ2","false","false","ativo",,"2026-01-08 21:27:09.580226+00","2026-01-08 21:27:09.580226+00",,
"89531899-4eda-448f-ae99-43620961f2f7","5cdb0f98-d589-43be-9c88-75ccbf2b0e5f","test_ada97df8@test.local","$2b$12$dlVuQDhhRWZ5bJgHHSOAue.qGxuCQKGUV4Rz5G4CQ7aGauE5jUTxq","false","false","ativo",,"2026-01-08 20:51:02.546522+00","2026-01-08 20:51:02.546522+00",,
"89708b5e-09d7-4cfb-a2db-dea25af6a9fa","a20baaa7-e4f5-4278-a8b5-b29f6b34a558","dirigente@teste.com","$2b$12$wNpHxOtJ6OmtvGMd7pL/XeitTSpG1MwtxgzgAXl0xrRKbDHmI3/mS","false","false","ativo",,"2026-01-01 13:01:12.993082+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"89910c27-f6ca-4bd5-bca5-ef0fd8a399d4","dcb3a55b-2664-4eae-81b8-244d20b255ae","e2e_invite_1768017955101_wdg88v@teste.com",,"false","false","inativo",,"2026-01-10 04:05:55.976771+00","2026-01-10 04:05:55.976771+00",,
"8b3d2cff-7ca8-4e49-882b-0a21b03c0e66","cab285b0-c0ec-4110-9b5a-372f07ec1568","test_92c6e358@test.local","$2b$12$wAmLfqS/.YfIBj4zassrAOtv3tUzJ740Ngywjk1uKWMbPIjH.WsUO","false","false","ativo",,"2026-01-08 21:22:21.125792+00","2026-01-08 21:22:21.125792+00",,
"8b42c65b-bc5e-4743-b36b-fd5e0848726d","264fa46b-7be6-4765-af41-96b2e8792df3","test_coach_224300@hbtest.com","$2b$12$EsdHCilSlLFjBgbvPll3le.MVCGl5JK2DCA9YeOBebnaLWr1F60e.","false","false","ativo",,"2026-01-01 01:43:00.652595+00","2026-01-01 01:43:40.161839+00","2025-12-31 22:43:42.252027+00","E2E Test cleanup"
"8d6fb78a-a2be-4e31-ad7b-ec30f1c3d719","9845d93e-a2bf-427f-b94c-dd3de235726e","test_a7cf9f0d@test.local","$2b$12$6CMHBAIlf5uZOVFfNcL9bO0FYNJLHFk8orTbT8nVxYfPvknWgB.hW","false","false","ativo",,"2026-01-08 20:16:45.636535+00","2026-01-08 20:16:45.636535+00",,
"8e2a3ec8-9485-4393-803d-7a1781349990","d08b5dcb-1e26-4f7e-96c0-4920a1ba191c","handebolcesc@gmail.com","$2b$12$DQmM6FyZy7dnFlyUo9d2FeqVrlwI3jIVpvtbo9pOPFLZ0DxxHH482","false","false","inativo",,"2026-01-07 00:00:31.208428+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"8e47dfa7-1bec-4f9f-81ea-7b0e3d3450b8","eed909dc-f6a4-452b-b99e-d3ee685d829a","test_d9d4ea26@test.local","$2b$12$HdmSTjXikNXl5u9xeodGyeZ0sTYejsX4YD86CNbiDsbbGlLHVjXFe","false","false","ativo",,"2026-01-08 21:32:42.294984+00","2026-01-08 21:32:42.294984+00",,
"8fac4ef9-ff50-4cea-b442-a437c3e266b0","6b2d5f78-44e2-4128-a6ae-b94e1a774f04","test_fdeb7934@test.local","$2b$12$HndknuWcGx8BkdeITsj9PuU9XMusay2dBql1HmPnfrIiDZxwd0NuO","false","false","ativo",,"2026-01-08 22:21:32.655508+00","2026-01-08 22:21:32.655508+00",,
"900546a7-8b80-4ffd-8d7d-3fba7788727f","9d85b425-4c3e-402f-9baa-bba65e49e668","test_08d3eb91@test.local","$2b$12$pneGX6If1mnlzCRirOl0ZeooeaWw7u6Nrx1AywKha6D11GxrMy4cS","false","false","ativo",,"2026-01-08 19:58:59.212979+00","2026-01-08 19:58:59.212979+00",,
"9063c917-7202-4220-b16d-7be56bdfe991","5184ec6a-8c6f-493b-a722-91f67efe6309","test_fedcf81e@test.local","$2b$12$ly8K2CyaeAh9M2qeDFWBleKDs7cr22M0QYf.IzbeUM0TcVanZ0Nz6","false","false","ativo",,"2026-01-08 22:21:01.312247+00","2026-01-08 22:21:01.312247+00",,
"90ffdfbd-35e8-47ef-9063-f8364bea9c55","ee300e7c-5efc-42a4-81ea-e513558e0905","test_205ce3e3@test.local","$2b$12$tJqSC48Qir92eCA8aTXJ0OJgbFTqLDF8Jb3yE4fA40r5qMlrIPkEy","false","false","ativo",,"2026-01-08 22:45:39.245458+00","2026-01-08 22:45:39.245458+00",,
"910f60a4-b786-4531-a64a-515e1717b683","2fe62874-111a-47ba-a33a-2cbfc2004d4e","test_ec9a98c9@test.local","$2b$12$ZXH6O4qcX9dTLJ83/umbc.bdRFB22ncj6zS5.v816PGtbXmBzyfvq","false","false","ativo",,"2026-01-08 21:18:56.518341+00","2026-01-08 21:18:56.518341+00",,
"91ce10e0-46a6-439e-87db-7d63d15b761d","a8991574-ae73-4288-9479-df2d284fdfbe","test_44d25a9a@test.local","$2b$12$NxVHscJH8bDXOmJD9eS1lueMDowLf2qshkiQxReFXRasQnAzx8g46","false","false","ativo",,"2026-01-08 20:54:01.034748+00","2026-01-08 20:54:01.034748+00",,
"923f4c19-9b04-4c35-a67a-9d34aea8a012","2c8334e7-d3f3-4c47-92b3-dab327e6ab29","test_coach_223420@hbtest.com","$2b$12$EsdHCilSlLFjBgbvPll3le.MVCGl5JK2DCA9YeOBebnaLWr1F60e.","false","false","ativo",,"2026-01-01 01:34:20.677098+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"92692a10-1c91-4548-9304-4c5ace0cfbe5","6c105d28-4234-4ab1-a9e7-6d41dab2bb92","test_5dbbc3c0@test.local","$2b$12$Z2LlCGPOfGd5TJtYNJBfm.ggUFPNHBq6CJHJtQ4C1hzetfqiSL5yK","false","false","ativo",,"2026-01-08 19:57:33.524843+00","2026-01-08 19:57:33.524843+00",,
"92b74fe5-e5c7-44da-96fc-a148e98bc85f","a4612db8-11f1-43a7-89fa-ca2f03517a74","verify.1767940567491@example.com",,"false","false","inativo",,"2026-01-09 06:36:07.732426+00","2026-01-09 06:36:07.732426+00",,
"92ba0113-d7a9-4dea-b21f-6455117accc1","c51d2123-de60-49ec-9c0c-4e482748f49f","test_3d683d0a@test.local","$2b$12$ARBhi9olu0TaCCN4esE38Ou39QfFIu9nMrsF1AtXtUAnVxB5TRyXK","false","false","ativo",,"2026-01-08 21:59:45.707639+00","2026-01-08 21:59:45.707639+00",,
"930f5816-5f1f-4d5d-8ad1-0ed6e47f9133","dbe35514-4e2d-4417-bdfc-afc3cd7c0633","e2e_invite_1768016496849_9gv6ug@teste.com",,"false","false","inativo",,"2026-01-10 03:41:37.48914+00","2026-01-10 03:41:37.48914+00",,
"9315ae4d-e546-4fca-a1a3-feadb386d7bb","78dc3324-9c18-407b-951e-2c336166ecfc","test_cc880899@test.local","$2b$12$57KWyAJ0LNurrgMqVNjObuyQXg02tADXwoSLe4GH.z/E1dtMz4Cb.","false","false","ativo",,"2026-01-08 21:27:06.340116+00","2026-01-08 21:27:06.340116+00",,
"936f486e-a195-4054-92c7-25b86e59b19b","33304fec-ccdc-4569-aa36-651bd0b70ee9","test_449d810b@test.local","$2b$12$AwRku6pEjGeD2qJpmrKVyuD4n2/duoeh21pZvm0wX8b/qwF5FGcM.","false","false","ativo",,"2026-01-08 20:53:36.198623+00","2026-01-08 20:53:36.198623+00",,
"94b01cbb-ba26-414a-ad1e-04d9d737beca","0c9b5b9d-d829-4a61-aa75-c148a360eb03","test_f2cdcbdd@test.local","$2b$12$pJ3vmaTBEuEOkZkplHgGx.RdMVXefV7n2uankjpcBkVbYSk.4WXbe","false","false","ativo",,"2026-01-08 21:13:05.841391+00","2026-01-08 21:13:05.841391+00",,
"94f2ba3a-fc96-48bf-be9d-5e649208492c","82be2118-98bb-4a92-8438-d5db20740e8d","pendente.teste.221436@hbtrack.com",,"false","false","inativo",,"2026-01-07 01:14:37.842497+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"952536b3-1505-4ffc-b050-f0996102ad9a","30724b39-1cb8-4e70-a49d-2cca2a78fc57","test_94069762@test.local","$2b$12$wcFSndyFFB3ClY9dx/qe4Og1OecMsdO5SyIvex0r34ZQuE8N80XHW","false","false","ativo",,"2026-01-08 22:34:52.575385+00","2026-01-08 22:34:52.575385+00",,
"952e3283-a636-4188-9a34-92dcb391120d","413c4808-f4ed-4e92-b088-dcdb88facb6d","test_9d743dec@test.local","$2b$12$63EAlLj3YNNmAqehZ4XkPeHV5HF9EQnFkF/U5Nx01Ryx2b8cld8D2","false","false","ativo",,"2026-01-08 21:29:43.135293+00","2026-01-08 21:29:43.135293+00",,
"9637952d-e77f-4175-8ed0-af2e54df2e69","cffb4576-ebb5-4843-96df-4b634da208e7","test_32fbda9c@test.local","$2b$12$BzttldpRoIbFsTjCUZ2TGuu2h/oHiS1mGVGI2b5fpjOHAha.y5cVa","false","false","ativo",,"2026-01-08 21:08:19.487134+00","2026-01-08 21:08:19.487134+00",,
"96c0ad9c-7311-4cd9-989a-bd18bc07660e","f9869292-bb15-408b-9282-0fb91d2fb8f1","test_78cd70b1@test.local","$2b$12$ny6zWnJWe06J2mVOZVN3J.XP8dxy/hE7bflIdY8S1JX34V3TyuUfm","false","false","ativo",,"2026-01-08 20:51:15.149382+00","2026-01-08 20:51:15.149382+00",,
"99fad679-4e05-44a2-bdd7-1c3ad616b86d","596f126b-d3ca-40df-ba7b-e36ae9d04177","e2e_invite_1768017113035_gmztc@teste.com",,"false","false","inativo",,"2026-01-10 03:51:54.563339+00","2026-01-10 03:51:54.563339+00",,
"9a7d2756-4dde-4ae0-9e74-4eeae857ec03","7ed622a6-0032-45b7-ab63-a285000ff2a4","test_5032524d@test.local","$2b$12$lWckRnSCkMFfz.JUW9zBS.0UtyjB32U5vasdDViG1PapPZYTeUU3i","false","false","ativo",,"2026-01-08 22:05:59.791159+00","2026-01-08 22:05:59.791159+00",,
"9b04c377-7b81-4982-a72c-17f62fadf804","d90831c3-7ddb-4f6a-8f9f-80f0cdac3655","smoke_coord_235156@hbtest.com","$2b$12$zcCfrTH3/yOrMRLSWqN5BOttH1uTf7NLOLXiBHGSlIGdTHxIiQ7r2","false","false","ativo",,"2026-01-01 02:51:56.324902+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"9b14e8fc-f445-4266-97e9-95655f430df0","1be10c4f-8f4d-4d65-ac51-48bde2d706e7","stats.test.1767934966591@example.com",,"false","false","inativo",,"2026-01-09 05:02:46.688819+00","2026-01-09 05:02:46.688819+00",,
"9c270200-1af8-42f8-9b92-2352e21279e2","f6110fc0-786f-459f-9691-e82194a49d81","e2e_invite_1768017132431_zlaxg5@teste.com",,"false","false","inativo",,"2026-01-10 03:52:13.052243+00","2026-01-10 03:52:13.052243+00",,
"9cb9d4de-16eb-47a6-a696-bb1d2115b26c","7fd625cf-7605-449b-a1b2-fb0d0390960e","test_49ec2b00@test.local","$2b$12$PG2/PxBBWRzGE7CLjSpzH.zNHcZ2r5Cv6b4U02VGA93iLKhtQNxdO","false","false","ativo",,"2026-01-08 21:18:27.092212+00","2026-01-08 21:18:27.092212+00",,
"9cc08c92-1c58-41be-9280-78d398da3ebb","75a9748b-00d3-4bff-965a-11777e2e95ea","test_7c7c4388@test.local","$2b$12$CEWBuoVlP4nySk49ZjRoZucG/robX1Iqyd/tCfp6i0ZmiYUpnEd4W","false","false","ativo",,"2026-01-08 21:08:13.369801+00","2026-01-08 21:08:13.369801+00",,
"9d0c9271-f2a2-4350-9400-917db379a42c","5792772b-e49f-47f6-8189-49579c0fd903","test_b98bb444@test.local","$2b$12$Y/L6F8tgcePiagqHrkESuOxzCyv3E1yfAMiuGz9eGfNd1FxpityLm","false","false","ativo",,"2026-01-08 21:30:01.955215+00","2026-01-08 21:30:01.955215+00",,
"9d544521-2d7e-475b-a583-200881331bd8","d42a8976-4d9a-4fab-bc39-6c845e54dae7","test_coach_224159@hbtest.com","$2b$12$EsdHCilSlLFjBgbvPll3le.MVCGl5JK2DCA9YeOBebnaLWr1F60e.","false","false","ativo",,"2026-01-01 01:41:59.184761+00","2026-01-01 01:42:35.576756+00","2025-12-31 22:42:37.663151+00","E2E Test cleanup"
"9d99a766-bd77-42f7-8394-96fe4adbf217","4b4ac0dd-2830-4842-a48d-917ae6f3f355","test_6c54f2be@test.local","$2b$12$K2lSSaQCprqbNLIrOmFUWu6dFfcEPhAhbMtwHHYLb/fA3tdTmmjvG","false","false","ativo",,"2026-01-08 21:22:18.806079+00","2026-01-08 21:22:18.806079+00",,
"9df6e902-ae4e-4801-a88d-bab4b7c69516","fbb24c43-b221-48ad-9e16-686d65c08e10","test_fc89b9f6@test.local","$2b$12$plmaYlmpH/TOCvi5Idxko.Qq45cQYqse5bX9Ohy/9Yn4R0.UJp/M2","false","false","ativo",,"2026-01-08 21:32:44.611136+00","2026-01-08 21:32:44.611136+00",,
"9e5089d5-1b3f-4989-9dd8-bf4577b1d851","1a5ce279-906e-436a-9d2c-31444d8657b0","test_73fb4015@test.local","$2b$12$BkZ2sAfe2lrWtk5/AVDGj.WPnKMq45srUV.gW8Zw9ofeqIiSSZMqq","false","false","ativo",,"2026-01-08 21:31:38.053851+00","2026-01-08 21:31:38.053851+00",,
"9ede9dcb-9737-4ae2-baba-4bcb2ccd9b94","c897613f-646e-421b-92d5-78d0650f9a35","test_206567e5@test.local","$2b$12$2xaCAzbLjhQHMFSaXI79u.Dmj1RZubEsYcYsZ/7EJ4nw7HWKSq30W","false","false","ativo",,"2026-01-08 23:42:44.673733+00","2026-01-08 23:42:44.673733+00",,
"a093a9b1-463c-4dfb-9152-50100e32e5a3","7342eae5-ab88-4908-b523-bb52e726cd41","test_f02ca5b9@test.local","$2b$12$8jXqfDKqOBeoE2cP1E2FYeaBUl7djGk6Bj6y8cW7eniN7pjRWixpy","false","false","ativo",,"2026-01-08 21:23:30.307905+00","2026-01-08 21:23:30.307905+00",,
"a0d6839b-e831-441c-a7ab-849d14196a2f","3a53737c-ccaa-4506-aa8e-f0aeddd2eb49","pendente.teste.221639@hbtrack.com",,"false","false","inativo",,"2026-01-07 01:16:41.218618+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production"
"a17edc2e-badd-4ef4-a319-8ccd5ddec3dd","7821acbb-e835-428d-9279-58db5d13400e","test_1e34adf7@test.local","$2b$12$pV40/DNxLRb4s5kboSKrLOlbbvuNS8eVePP8wIguNMMV0vKnxNolq","false","false","ativo",,"2026-01-08 22:11:11.016998+00","2026-01-08 22:11:11.016998+00",,
"a1873afa-8fb0-4ece-896e-c9ef4f61caf8","42a41f23-f608-4ef4-892f-412c3d717b70","test_28a2e955@test.local","$2b$12$i9rqkmc76eFmCqp04.PxVOva5ks7IMKEDkcfHxn95rCdGap5dDJmy","false","false","ativo",,"2026-01-08 20:16:55.981356+00","2026-01-08 20:16:55.981356+00",,
"a1bbf223-233e-471f-bb12-c15c6809eab7","7dd70ef4-dbe2-4d00-9ac6-80bd71c97d5d","test_9b21f538@test.local","$2b$12$6WYXJAIIFFWkzl6f1HTsyOgIo95Q4cuDQ1e2CjDTdObiRcsjvJetC","false","false","ativo",,"2026-01-08 23:42:38.153881+00","2026-01-08 23:42:38.153881+00",,
"a1bfbb95-7f97-49d7-9bac-bf87ce81e885","10fd2ce1-cbbd-4cd0-8529-61680703e905","test_8bcbf838@test.local","$2b$12$kPJmF57/R.5lVWpaGoN3hOK9yD3we68lrEGLfb2ZjHRSz6WBtDX6.","false","false","ativo",,"2026-01-08 19:57:24.272816+00","2026-01-08 19:57:24.272816+00",,
"a3634e88-92c2-46d8-8c82-a7f6afec31d5","15908242-2763-496c-9b00-96329feaa37f","e2e_invite_1768015865689_ew1aie@teste.com",,"false","false","inativo",,"2026-01-10 03:31:06.28284+00","2026-01-10 03:31:06.28284+00",,
