"id","full_name","birth_date","created_at","updated_at","deleted_at","deleted_reason","first_name","last_name","gender","nationality","notes"
"9721d1a6-40a9-419a-bfa9-9f1e27269b7e","Test User eb0156b9","1990-01-01","2026-01-08 20:50:41.281357+00","2026-01-08 20:50:41.281357+00",,,"Test","Usereb0156b9","masculino","brasileira",
"976d6662-cfa7-451e-9f30-d91daef82574","Test User f66dbf5a","1990-01-01","2026-01-08 23:42:34.733725+00","2026-01-08 23:42:34.733725+00",,,"Test","Userf66dbf5a","masculino","brasileira",
"98357012-39e9-47ab-844a-ddb92aadff60","Test User 637fe7d9","1990-01-01","2026-01-08 20:51:17.506579+00","2026-01-08 20:51:17.506579+00",,,"Test","User637fe7d9","masculino","brasileira",
"9845d93e-a2bf-427f-b94c-dd3de235726e","Test User a7cf9f0d","1990-01-01","2026-01-08 20:16:45.636535+00","2026-01-08 20:16:45.636535+00",,,"Test","Usera7cf9f0d","masculino","brasileira",
"98a1c4d5-c1ce-455e-9d0b-d4a26723c7d1","Idem7dc780ca Test","1990-01-01","2026-01-03 04:47:52.383106+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Idem7dc780ca","Test","feminino","brasileira",
"9b5a3b7c-ba58-4665-8eba-317bf786c62a","Atleta Smoke","2005-01-01","2026-01-01 02:53:27.252298+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Atleta","Smoke","feminino","brasileira",
"9c964dd5-e310-4a1f-b658-0c6e09f69f89","Test User 30fa0556","1990-01-01","2026-01-08 21:12:37.139425+00","2026-01-08 21:12:37.139425+00",,,"Test","User30fa0556","masculino","brasileira",
"9d85b425-4c3e-402f-9baa-bba65e49e668","Test User 08d3eb91","1990-01-01","2026-01-08 19:58:59.212979+00","2026-01-08 19:58:59.212979+00",,,"Test","User08d3eb91","masculino","brasileira",
"9dadadb4-02c5-44d5-b24c-0a345b567912","Test User ab7c065d","1990-01-01","2026-01-08 22:06:31.49201+00","2026-01-08 22:06:31.49201+00",,,"Test","Userab7c065d","masculino","brasileira",
"9dd52e02-7c02-4f6f-9665-bb0bd7fc6012","Test User deeb7ee9","1990-01-01","2026-01-08 21:29:46.443413+00","2026-01-08 21:29:46.443413+00",,,"Test","Userdeeb7ee9","masculino","brasileira",
"9e223926-894b-4483-9a9a-a607bd7190ae","E2E_Invite_1768017848005_1Mgcxm","2026-01-10","2026-01-10 04:04:08.643457+00","2026-01-10 04:04:08.643457+00",,,"E2E_Invite_1768017848005_1Mgcxm","","feminino","brasileira",
"9e47816d-3ca8-471e-825e-f2344d6b2b32","Test User 49698c07","1990-01-01","2026-01-08 22:10:53.78498+00","2026-01-08 22:10:53.78498+00",,,"Test","User49698c07","masculino","brasileira",
"9f58876c-0801-44b5-ba65-bae4d2579a8c","Test User 4fe6832e","1990-01-01","2026-01-08 21:31:28.689765+00","2026-01-08 21:31:28.689765+00",,,"Test","User4fe6832e","masculino","brasileira",
"a1dce1f7-15ed-4547-b102-0b658c00344d","Test User d65056aa","1990-01-01","2026-01-08 23:24:58.990202+00","2026-01-08 23:24:58.990202+00",,,"Test","Userd65056aa","masculino","brasileira",
"a20baaa7-e4f5-4278-a8b5-b29f6b34a558","Dirigente Teste","1990-01-15","2026-01-01 13:01:12.993082+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Dirigente","Teste","masculino","brasileira",
"a2a79be1-7912-4007-8e20-bd91076f5b2c","Test User 8b0c987b","1990-01-01","2026-01-08 21:32:29.570888+00","2026-01-08 21:32:29.570888+00",,,"Test","User8b0c987b","masculino","brasileira",
"a310d7bc-9250-4921-8bba-2ffe655032ce","Test User 5e364c9d","1990-01-01","2026-01-08 21:18:41.018138+00","2026-01-08 21:18:41.018138+00",,,"Test","User5e364c9d","masculino","brasileira",
"a4612db8-11f1-43a7-89fa-ca2f03517a74","Verify.1767940567491","2026-01-09","2026-01-09 06:36:07.732426+00","2026-01-09 06:36:07.732426+00",,,"Verify.1767940567491","","feminino","brasileira",
"a4f62bf8-1d42-4471-8058-684578ca5705","E2E_Invite_1768015883998_Ahq4Gp","2026-01-10","2026-01-10 03:31:24.650884+00","2026-01-10 03:31:24.650884+00",,,"E2E_Invite_1768015883998_Ahq4Gp","","feminino","brasileira",
"a66cf70a-47cc-4769-b5c7-41eeab2986dd","Test User 7e7468ea","1990-01-01","2026-01-08 22:34:45.763348+00","2026-01-08 22:34:45.763348+00",,,"Test","User7e7468ea","masculino","brasileira",
"a71d3cc0-7f2f-4057-a1ec-7c8e89d6b3da","Test User ddb8143c","1990-01-01","2026-01-08 22:21:27.851601+00","2026-01-08 22:21:27.851601+00",,,"Test","Userddb8143c","masculino","brasileira",
"a8991574-ae73-4288-9479-df2d284fdfbe","Test User 44d25a9a","1990-01-01","2026-01-08 20:54:01.034748+00","2026-01-08 20:54:01.034748+00",,,"Test","User44d25a9a","masculino","brasileira",
"a8c4964d-962e-43b5-b3e7-7b6042bfcfa9","Test User ed60d522","1990-01-01","2026-01-08 22:34:06.799287+00","2026-01-08 22:34:06.799287+00",,,"Test","Usered60d522","masculino","brasileira",
"aacf1c42-d2bc-4f83-bd23-87dfdd285498","Test User df419319","1990-01-01","2026-01-08 19:56:56.900835+00","2026-01-08 19:56:56.900835+00",,,"Test","Userdf419319","masculino","brasileira",
"ab721362-1f97-40af-8451-9a54362d6b37","Test User cc51b6a0","1990-01-01","2026-01-08 21:21:56.937079+00","2026-01-08 21:21:56.937079+00",,,"Test","Usercc51b6a0","masculino","brasileira",
"ac8a218b-846d-40ee-8ede-9014f2fac565","Test User 8d98f83f","1990-01-01","2026-01-08 22:00:01.459693+00","2026-01-08 22:00:01.459693+00",,,"Test","User8d98f83f","masculino","brasileira",
"ae26e207-c932-4b82-8750-8b4499f9ca1e","Test User a44c019a","1990-01-01","2026-01-08 21:13:15.504118+00","2026-01-08 21:13:15.504118+00",,,"Test","Usera44c019a","masculino","brasileira",
"ae2eb460-4058-4f65-a0ec-3059096c6341","Test User 487f1ba3","1990-01-01","2026-01-08 20:17:05.850276+00","2026-01-08 20:17:05.850276+00",,,"Test","User487f1ba3","masculino","brasileira",
"ae8185a9-7f8c-44e1-be37-8598e5bb65e4","Test User 7fca90a3","1990-01-01","2026-01-08 21:27:42.048407+00","2026-01-08 21:27:42.048407+00",,,"Test","User7fca90a3","masculino","brasileira",
"ae99d805-70d8-4b54-8dd7-4af21cdce9ee","Test User bb39733b","1990-01-01","2026-01-08 23:52:38.517576+00","2026-01-08 23:52:38.517576+00",,,"Test","Userbb39733b","masculino","brasileira",
"afdb6d2e-1e6f-4dbe-9584-367026e005a5","Test User abe45dcf","1990-01-01","2026-01-08 22:21:04.679662+00","2026-01-08 22:21:04.679662+00",,,"Test","Userabe45dcf","masculino","brasileira",
"b1311341-ef79-4d1d-94a2-efe23ef71e73","Test User fb96ec19","1990-01-01","2026-01-08 23:24:49.206351+00","2026-01-08 23:24:49.206351+00",,,"Test","Userfb96ec19","masculino","brasileira",
"b2355360-2251-479a-aff9-de29f0127b57","Test User 6173854a","1990-01-01","2026-01-08 22:34:42.395321+00","2026-01-08 22:34:42.395321+00",,,"Test","User6173854a","masculino","brasileira",
"b28937ec-7557-4d5c-a362-1a023a01b973","Test User bf95a73a","1990-01-01","2026-01-08 21:31:15.997802+00","2026-01-08 21:31:15.997802+00",,,"Test","Userbf95a73a","masculino","brasileira",
"b28b5a66-6baa-48b8-a42e-863c143f4e1e","Testeb958c9d0 Diferente","1990-01-01","2026-01-03 04:47:59.878947+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Testeb958c9d0","Diferente","masculino","brasileira",
"b2be2a43-e181-44fb-9c83-5a7a3ebb9074","E2E_Invite_1768016189616_0Bo6Ul","2026-01-10","2026-01-10 03:36:30.240244+00","2026-01-10 03:36:30.240244+00",,,"E2E_Invite_1768016189616_0Bo6Ul","","feminino","brasileira",
"b3022536-eb71-4f23-a04c-bc3f5a93eb82","Test User 763630be","1990-01-01","2026-01-08 20:50:47.74925+00","2026-01-08 20:50:47.74925+00",,,"Test","User763630be","masculino","brasileira",
"b366c7ea-2144-4f6a-aa6f-7c6de7bdf19f","E2E.Test.1767940553081","2026-01-09","2026-01-09 06:35:53.299826+00","2026-01-09 06:35:53.299826+00",,,"E2E.Test.1767940553081","","feminino","brasileira",
"b3a325b3-45ea-4fbb-8298-e7d2e63ce7d8","Coach de Teste",,"2026-01-01 01:37:53.412487+00","2026-01-01 01:38:08.680206+00","2025-12-31 22:38:10.768886+00","E2E Test cleanup","Coach","de Teste","masculino","brasileira",
"b3e1967e-d378-4714-bec9-78537b8597d0","Test User a139b0bf","1990-01-01","2026-01-08 20:50:44.505303+00","2026-01-08 20:50:44.505303+00",,,"Test","Usera139b0bf","masculino","brasileira",
"b4b6ef66-ded0-426c-8ded-70ada4dd6e42","Test User d33e9e35","1990-01-01","2026-01-08 20:17:03.554012+00","2026-01-08 20:17:03.554012+00",,,"Test","Userd33e9e35","masculino","brasileira",
"b4ef9929-569a-4a4c-81c6-c49922bc8f38","Test User 8c14eb8b","1990-01-01","2026-01-08 22:34:49.08758+00","2026-01-08 22:34:49.08758+00",,,"Test","User8c14eb8b","masculino","brasileira",
"b64bed72-982f-4dd4-b50e-ed4e34823a23","Test User a06273dd","1990-01-01","2026-01-08 21:08:21.765639+00","2026-01-08 21:08:21.765639+00",,,"Test","Usera06273dd","masculino","brasileira",
"b6612e45-1252-4615-a22a-c3001316e397","Test User 9d356c96","1990-01-01","2026-01-08 21:30:16.860024+00","2026-01-08 21:30:16.860024+00",,,"Test","User9d356c96","masculino","brasileira",
"b6edf2b5-62f2-4203-a356-92ae61faaeef","Test User a78a775a","1990-01-01","2026-01-08 23:52:51.62157+00","2026-01-08 23:52:51.62157+00",,,"Test","Usera78a775a","masculino","brasileira",
"b70249e7-4809-4ad9-878f-244885423227","Testeb958c9d0 Diferente","1990-01-01","2026-01-03 04:48:02.87509+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Testeb958c9d0","Diferente","masculino","brasileira",
"b8417c0f-e477-40c5-9430-259f1a799f20","Test User f11cb624","1990-01-01","2026-01-08 21:23:33.510465+00","2026-01-08 21:23:33.510465+00",,,"Test","Userf11cb624","masculino","brasileira",
"bacbf063-2f11-4b19-953e-9230ad5a397a","Test User e109fb58","1990-01-01","2026-01-08 22:06:21.227323+00","2026-01-08 22:06:21.227323+00",,,"Test","Usere109fb58","masculino","brasileira",
"bb4f2271-c01a-473e-b4ae-d0c2ee0497a9","Test User b0a01de5","1990-01-01","2026-01-08 21:24:07.990178+00","2026-01-08 21:24:07.990178+00",,,"Test","Userb0a01de5","masculino","brasileira",
"bc45d69e-502b-4870-a97e-4b03c0a2ea43","Test User 376ce6a6","1990-01-01","2026-01-08 22:34:17.255443+00","2026-01-08 22:34:17.255443+00",,,"Test","User376ce6a6","masculino","brasileira",
"bd817487-ab18-40fe-90f9-952512a8804e","Test User 87309fe3","1990-01-01","2026-01-08 21:23:48.226191+00","2026-01-08 21:23:48.226191+00",,,"Test","User87309fe3","masculino","brasileira",
"be501704-af4a-49b7-b624-935a6cf7a6bc","Coach de Teste",,"2026-01-01 01:36:11.853808+00","2026-01-01 01:36:26.430709+00","2025-12-31 22:36:28.518385+00","E2E Test cleanup","Coach","de Teste","masculino","brasileira",
"c038f5d7-3618-42b6-b07d-dad146f428ae","Test User 93bb7385","1990-01-01","2026-01-08 21:30:24.639246+00","2026-01-08 21:30:24.639246+00",,,"Test","User93bb7385","masculino","brasileira",
"c03a4b89-7b1c-4e30-97fa-9342039fdff5","Test User 9c4b72eb","1990-01-01","2026-01-08 21:13:12.935407+00","2026-01-08 21:13:12.935407+00",,,"Test","User9c4b72eb","masculino","brasileira",
"c11a1448-a2b7-4760-9d54-313f7dcb21c7","Test User b7e3f2d0","1990-01-01","2026-01-08 21:31:06.666227+00","2026-01-08 21:31:06.666227+00",,,"Test","Userb7e3f2d0","masculino","brasileira",
"c313df97-b7c8-427e-8b2e-3fa8c3c3869d","Test User 1a0a2d77","1990-01-01","2026-01-08 21:22:06.238091+00","2026-01-08 21:22:06.238091+00",,,"Test","User1a0a2d77","masculino","brasileira",
"c368703e-b14a-49d4-8901-867f7e9bd6c0","Test User 67822f0e","1990-01-01","2026-01-08 23:13:12.058828+00","2026-01-08 23:13:12.058828+00",,,"Test","User67822f0e","masculino","brasileira",
"c380b9b0-689c-4924-b37e-24503eece6a9","Test User 317b1e63","1990-01-01","2026-01-08 21:23:53.298557+00","2026-01-08 21:23:53.298557+00",,,"Test","User317b1e63","masculino","brasileira",
"c476ca09-a3fe-498a-99b2-5143050678d6","Test User 2b848af1","1990-01-01","2026-01-08 21:08:10.229682+00","2026-01-08 21:08:10.229682+00",,,"Test","User2b848af1","masculino","brasileira",
"c4baca61-a186-4c84-8162-f6b484425153","E2E_Invite_1768017837314_W8Qgpk","2026-01-10","2026-01-10 04:03:58.060886+00","2026-01-10 04:03:58.060886+00",,,"E2E_Invite_1768017837314_W8Qgpk","","feminino","brasileira",
"c51d2123-de60-49ec-9c0c-4e482748f49f","Test User 3d683d0a","1990-01-01","2026-01-08 21:59:45.707639+00","2026-01-08 21:59:45.707639+00",,,"Test","User3d683d0a","masculino","brasileira",
"c54acf92-627c-4de1-b809-106394d2559f","Test User c82f16cf","1990-01-01","2026-01-08 22:00:23.069558+00","2026-01-08 22:00:23.069558+00",,,"Test","Userc82f16cf","masculino","brasileira",
"c5fecbd7-71c2-45f0-9ae3-4db1d630cc49","Test User 4d0be3c3","1990-01-01","2026-01-08 21:29:49.647291+00","2026-01-08 21:29:49.647291+00",,,"Test","User4d0be3c3","masculino","brasileira",
"c7199bc1-ec72-4e25-b1bb-b77fa57e36c6","Test User 5445097f","1990-01-01","2026-01-08 19:57:01.708987+00","2026-01-08 19:57:01.708987+00",,,"Test","User5445097f","masculino","brasileira",
"c7bedc9b-48fe-4fcb-86fb-dc677e1c45ec","Test User 4fde909c","1990-01-01","2026-01-08 21:08:03.713917+00","2026-01-08 21:08:03.713917+00",,,"Test","User4fde909c","masculino","brasileira",
"c7cb82a9-0005-4cbf-b87a-4725e84a0723","PessoaDirigente Teste1767507478","1990-05-15","2026-01-04 06:18:03.072453+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","PessoaDirigente","Teste1767507478","masculino","brasileira",
"c7dc49fa-dc7f-4841-acdc-c3c3437e23fd","Test User de11db06","1990-01-01","2026-01-08 20:50:54.137653+00","2026-01-08 20:50:54.137653+00",,,"Test","Userde11db06","masculino","brasileira",
"c832d7bb-c13c-4d15-a203-680aef3f382b","Coordenador Smoke",,"2026-01-01 02:53:27.252298+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Coordenador","Smoke","masculino","brasileira",
"c883d109-4b48-4c17-93d3-925c9f2ed878","Test User 174dbec8","1990-01-01","2026-01-08 20:53:56.00665+00","2026-01-08 20:53:56.00665+00",,,"Test","User174dbec8","masculino","brasileira",
"c897613f-646e-421b-92d5-78d0650f9a35","Test User 206567e5","1990-01-01","2026-01-08 23:42:44.673733+00","2026-01-08 23:42:44.673733+00",,,"Test","User206567e5","masculino","brasileira",
"cab285b0-c0ec-4110-9b5a-372f07ec1568","Test User 92c6e358","1990-01-01","2026-01-08 21:22:21.125792+00","2026-01-08 21:22:21.125792+00",,,"Test","User92c6e358","masculino","brasileira",
"cb90ba59-2d87-4815-b1ad-b7c4396c915e","Test User 422b9e4c","1990-01-01","2026-01-08 22:21:13.031422+00","2026-01-08 22:21:13.031422+00",,,"Test","User422b9e4c","masculino","brasileira",
"cba2f2d0-8180-445a-93a8-cc6ee78a7851","Test User 5b56962f","1990-01-01","2026-01-08 21:32:31.959+00","2026-01-08 21:32:31.959+00",,,"Test","User5b56962f","masculino","brasileira",
"cc0ec7a8-0f64-4335-b02e-bc01230e041d","Test User 06158e80","1990-01-01","2026-01-08 23:25:32.319793+00","2026-01-08 23:25:32.319793+00",,,"Test","User06158e80","masculino","brasileira",
"cc16c1d3-a903-4b66-970b-e3630172d978","Test User 96f8a2fa","1990-01-01","2026-01-08 20:16:30.236671+00","2026-01-08 20:16:30.236671+00",,,"Test","User96f8a2fa","masculino","brasileira",
"cc22f71f-a512-4894-824c-229ee1b7a761","Test User 6f18ca8a","1990-01-01","2026-01-08 23:53:19.341511+00","2026-01-08 23:53:19.341511+00",,,"Test","User6f18ca8a","masculino","brasileira",
"cc4041fa-fef0-4688-8f7b-5d855723e7bc","Test User 9c6ae213","1990-01-01","2026-01-08 19:59:31.364645+00","2026-01-08 19:59:31.364645+00",,,"Test","User9c6ae213","masculino","brasileira",
"ccaa1662-fbb8-4d38-b86c-c4081d8e9639","Verify.1767939477426","2026-01-09","2026-01-09 06:17:57.647614+00","2026-01-09 06:17:57.647614+00",,,"Verify.1767939477426","","feminino","brasileira",
"ce499217-5ae9-45e1-a133-d5c662ba1c7c","Treinador Teste","1990-01-15","2026-01-01 13:01:23.120447+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Treinador","Teste","masculino","brasileira",
"ceaf3ae7-12be-42a4-b600-291bd5f3c2b3","Test User 38399dfc","1990-01-01","2026-01-08 22:46:13.925356+00","2026-01-08 22:46:13.925356+00",,,"Test","User38399dfc","masculino","brasileira",
"cf572a1d-fe27-4d3e-8dce-e6bfa0edf69f","Test User 593232e8","1990-01-01","2026-01-08 21:32:37.154888+00","2026-01-08 21:32:37.154888+00",,,"Test","User593232e8","masculino","brasileira",
"cfc72421-e427-49e6-b29e-c68c76b5559a","Test User 4eac0834","1990-01-01","2026-01-08 22:10:58.925441+00","2026-01-08 22:10:58.925441+00",,,"Test","User4eac0834","masculino","brasileira",
"cffb4576-ebb5-4843-96df-4b634da208e7","Test User 32fbda9c","1990-01-01","2026-01-08 21:08:19.487134+00","2026-01-08 21:08:19.487134+00",,,"Test","User32fbda9c","masculino","brasileira",
"d08b5dcb-1e26-4f7e-96c0-4920a1ba191c","Handebolcesc","2026-01-07","2026-01-07 00:00:31.208428+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Handebolcesc","","feminino","brasileira",
"d1334e7f-fa92-4eea-8509-c3c1037f5acb","Test User 5262acc0","1990-01-01","2026-01-08 19:57:28.90093+00","2026-01-08 19:57:28.90093+00",,,"Test","User5262acc0","masculino","brasileira",
"d2b29bb4-9a2c-4d4b-8b40-d3b7d0155513","Test User 38bd6dc3","1990-01-01","2026-01-08 22:34:33.703593+00","2026-01-08 22:34:33.703593+00",,,"Test","User38bd6dc3","masculino","brasileira",
"d2feb8f6-f786-4264-af95-89242d157398","Test User fcaef077","1990-01-01","2026-01-08 21:08:26.974041+00","2026-01-08 21:08:26.974041+00",,,"Test","Userfcaef077","masculino","brasileira",
"d3115ebf-ee49-46b8-a485-00ee15ec2fb3","Test User 1290a91e","1990-01-01","2026-01-08 22:46:17.213426+00","2026-01-08 22:46:17.213426+00",,,"Test","User1290a91e","masculino","brasileira",
"d4007eb7-a04e-4b45-9efb-79a5dd1a088c","Test User c3758ac9","1990-01-01","2026-01-08 21:59:52.119967+00","2026-01-08 21:59:52.119967+00",,,"Test","Userc3758ac9","masculino","brasileira",
"d42a8976-4d9a-4fab-bc39-6c845e54dae7","Coach de Teste",,"2026-01-01 01:41:59.184761+00","2026-01-01 01:42:35.576756+00","2025-12-31 22:42:37.663151+00","E2E Test cleanup","Coach","de Teste","masculino","brasileira",
"d637714b-33ae-4ab6-9fba-d72dc19dc848","E2E_Invite_1768015943349_R6Zqba","2026-01-10","2026-01-10 03:32:23.965062+00","2026-01-10 03:32:23.965062+00",,,"E2E_Invite_1768015943349_R6Zqba","","feminino","brasileira",
"d64f562f-ebd6-4a29-a00e-ba4158b2c901","Test User 6ce39246","1990-01-01","2026-01-08 22:00:18.497312+00","2026-01-08 22:00:18.497312+00",,,"Test","User6ce39246","masculino","brasileira",
"d8119ac4-8a91-4b3a-81b1-2a468c5753da","Test User 118e4771","1990-01-01","2026-01-08 22:11:06.328999+00","2026-01-08 22:11:06.328999+00",,,"Test","User118e4771","masculino","brasileira",
"d852799e-09e7-40bc-bb5a-21fca19fd9e9","Test User 47f7c232","1990-01-01","2026-01-08 22:10:32.048942+00","2026-01-08 22:10:32.048942+00",,,"Test","User47f7c232","masculino","brasileira",
"d85d3941-8b87-46ce-8945-ac18f5766879","Maria Silva Teste","2010-05-15","2025-12-30 23:58:14.642443+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Maria","Silva Teste",,"brasileira",
"d8c9025b-6bc2-4f08-b336-f422861c8065","Stats.Test.1767938398834","2026-01-09","2026-01-09 05:59:59.062832+00","2026-01-09 05:59:59.062832+00",,,"Stats.Test.1767938398834","","feminino","brasileira",
"d90831c3-7ddb-4f6a-8f9f-80f0cdac3655","Coordenador Smoke",,"2026-01-01 02:51:56.324902+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Coordenador","Smoke","masculino","brasileira",
"da11a782-9397-4ff5-a70c-fe6ff6f201c0","Test User 21acc609","1990-01-01","2026-01-08 22:34:10.203936+00","2026-01-08 22:34:10.203936+00",,,"Test","User21acc609","masculino","brasileira",
"da4408e5-c346-4165-9a3a-97fecea8c29e","Test User b02d894f","1990-01-01","2026-01-08 23:13:03.754357+00","2026-01-08 23:13:03.754357+00",,,"Test","Userb02d894f","masculino","brasileira",
"da9407ce-9012-47ca-9c0b-03003108ea35","Test User f0a43453","1990-01-01","2026-01-08 23:52:57.605553+00","2026-01-08 23:52:57.605553+00",,,"Test","Userf0a43453","masculino","brasileira",
"daab4ff0-cd81-4123-8060-ddb07ab2d287","Test User 0bd80ed3","1990-01-01","2026-01-08 21:19:09.482038+00","2026-01-08 21:19:09.482038+00",,,"Test","User0bd80ed3","masculino","brasileira",
"dbc9ff4c-e635-4c9d-89b5-ada3f1f2570e","Test User f35f5604","1990-01-01","2026-01-08 21:12:55.322366+00","2026-01-08 21:12:55.322366+00",,,"Test","Userf35f5604","masculino","brasileira",
"dbe35514-4e2d-4417-bdfc-afc3cd7c0633","E2E_Invite_1768016496849_9Gv6Ug","2026-01-10","2026-01-10 03:41:37.48914+00","2026-01-10 03:41:37.48914+00",,,"E2E_Invite_1768016496849_9Gv6Ug","","feminino","brasileira",
"dc918a66-3237-423b-849e-78f66a04c39d","Test User 69157041","1990-01-01","2026-01-08 21:27:09.580226+00","2026-01-08 21:27:09.580226+00",,,"Test","User69157041","masculino","brasileira",
"dcb3a55b-2664-4eae-81b8-244d20b255ae","E2E_Invite_1768017955101_Wdg88V","2026-01-10","2026-01-10 04:05:55.976771+00","2026-01-10 04:05:55.976771+00",,,"E2E_Invite_1768017955101_Wdg88V","","feminino","brasileira",
"dd0d2e19-1223-42b3-a5fb-b85ff6b89f98","Test User 40a3a82c","1990-01-01","2026-01-08 21:08:34.546154+00","2026-01-08 21:08:34.546154+00",,,"Test","User40a3a82c","masculino","brasileira",
"de6add41-5cb5-4aab-9007-0424f7736e01","Test User f131bfb6","1990-01-01","2026-01-08 21:19:11.794225+00","2026-01-08 21:19:11.794225+00",,,"Test","Userf131bfb6","masculino","brasileira",
"e033d3e0-7cbe-4639-80cb-794938ca1806","Test User 46bac48b","1990-01-01","2026-01-08 22:45:53.01748+00","2026-01-08 22:45:53.01748+00",,,"Test","User46bac48b","masculino","brasileira",
"e0aecff9-747d-4c9b-86e7-767a68cef38b","Test User d1807aea","1990-01-01","2026-01-08 21:32:49.327227+00","2026-01-08 21:32:49.327227+00",,,"Test","Userd1807aea","masculino","brasileira",
"e1518db5-3866-4fc3-8cc8-ffd0a6a80867","Test User 9df5e19b","1990-01-01","2026-01-08 22:06:26.374217+00","2026-01-08 22:06:26.374217+00",,,"Test","User9df5e19b","masculino","brasileira",
"e169a455-f6e8-41a5-961e-adaace73fd70","Test User 97254971","1990-01-01","2026-01-08 21:13:10.587366+00","2026-01-08 21:13:10.587366+00",,,"Test","User97254971","masculino","brasileira",
"e17ae06c-8589-403c-86f8-d747014f440d","Test User 66c7992f","1990-01-01","2026-01-08 22:34:26.159482+00","2026-01-08 22:34:26.159482+00",,,"Test","User66c7992f","masculino","brasileira",
"e181274b-e5ee-4452-a10a-0ee06c1a11ca","Test User 196edc27","1990-01-01","2026-01-08 21:12:46.862183+00","2026-01-08 21:12:46.862183+00",,,"Test","User196edc27","masculino","brasileira",
"e2dac930-12d2-4d6a-89f8-ac83f2127f92","E2E_Invite_1768016834103_A2Esyh","2026-01-10","2026-01-10 03:47:14.795989+00","2026-01-10 03:47:14.795989+00",,,"E2E_Invite_1768016834103_A2Esyh","","feminino","brasileira",
"e4597f7a-33e8-40e3-8b84-c36857ebbc3c","Test User f6f75c66","1990-01-01","2026-01-08 21:31:09.893975+00","2026-01-08 21:31:09.893975+00",,,"Test","Userf6f75c66","masculino","brasileira",
"e62dad59-dc5f-4d71-bd98-ad0b47d934ac","Test User 3a22d205","1990-01-01","2026-01-08 21:32:51.667339+00","2026-01-08 21:32:51.667339+00",,,"Test","User3a22d205","masculino","brasileira",
"e84d6041-09b1-40b7-b7dc-ab7fbd747c83","Test User f00ab928","1990-01-01","2026-01-08 23:25:25.155979+00","2026-01-08 23:25:25.155979+00",,,"Test","Userf00ab928","masculino","brasileira",
"e85d2a40-b64b-4096-99f2-6fedac29cadd","Test User f6f87dfd","1990-01-01","2026-01-08 21:08:41.80593+00","2026-01-08 21:08:41.80593+00",,,"Test","Userf6f87dfd","masculino","brasileira",
"eaa36151-7b55-41f6-9cd7-5e80e813b236","Test User 04c5bf08","1990-01-01","2026-01-08 19:59:36.168679+00","2026-01-08 19:59:36.168679+00",,,"Test","User04c5bf08","masculino","brasileira",
"eb33a9a3-a1fd-4c2a-a35b-9c9928e5a15f","Test User 0c92b803","1990-01-01","2026-01-08 23:43:17.425055+00","2026-01-08 23:43:17.425055+00",,,"Test","User0c92b803","masculino","brasileira",
"eba79597-8e9f-459f-bc1e-0ea119f740a5","Atleta Smoke","2005-01-01","2026-01-01 02:49:21.548303+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Atleta","Smoke","feminino","brasileira",
"ebaf8475-2043-4c7a-93e2-45b3b97de8f9","Test User c26beaeb","1990-01-01","2026-01-08 23:13:24.514199+00","2026-01-08 23:13:24.514199+00",,,"Test","Userc26beaeb","masculino","brasileira",
"ed02e182-9dfe-4928-bad4-2a454046ce21","Test User 9b2df607","1990-01-01","2026-01-08 21:59:48.891684+00","2026-01-08 21:59:48.891684+00",,,"Test","User9b2df607","masculino","brasileira",
"edb2573a-9fd7-4db2-bdc0-ccc9bf8f53e9","Test User cddb31c1","1990-01-01","2026-01-08 22:00:13.87661+00","2026-01-08 22:00:13.87661+00",,,"Test","Usercddb31c1","masculino","brasileira",
"ee300e7c-5efc-42a4-81ea-e513558e0905","Test User 205ce3e3","1990-01-01","2026-01-08 22:45:39.245458+00","2026-01-08 22:45:39.245458+00",,,"Test","User205ce3e3","masculino","brasileira",
"eea873e5-9515-449b-a60b-9a217b2569de","Test User 2d54c84d","1990-01-01","2026-01-08 21:13:08.137784+00","2026-01-08 21:13:08.137784+00",,,"Test","User2d54c84d","masculino","brasileira",
"eebcc83a-3a73-46a3-aa99-6dae3423dfb1","Test User 82f00fa3","1990-01-01","2026-01-08 21:12:52.858494+00","2026-01-08 21:12:52.858494+00",,,"Test","User82f00fa3","masculino","brasileira",
